Elapsed.time   CPU     Real.mem   Virtual.mem
    4114.199      384.600     9262.898    14069.586
    4115.200      378.500     9262.898    14069.586
    4116.202      371.200     9262.898    14069.586
    4117.202      437.700     9262.898    14069.586
    4118.205      421.000     9262.898    14069.586
    4119.206      407.700     9264.773    14069.586
    4120.207      377.400     9264.773    14069.586
    4121.207      413.800     9264.773    14069.586
    4122.210      388.100     9264.773    14069.586
    4123.212      419.000     9264.773    14069.586
    4124.213      389.800     9264.773    14069.586
    4125.214      445.200     9264.773    14069.586
    4126.216      370.600     9264.773    14069.586
    4127.220      381.100     9264.773    14069.586
    4128.222      486.400     9264.773    14069.586
    4129.223      374.500     9265.648    14069.586
    4130.223      356.800     9265.648    14069.586
    4131.224      325.700     9265.648    14069.586
    4132.225      363.600     9265.648    14069.586
    4133.228      497.700     9265.648    14069.586
    4134.229      386.800     9265.648    14069.586
    4135.231      478.900     9265.648    14069.586
    4136.231      402.800     9265.648    14069.586
    4137.232      378.600     9265.648    14069.586
    4138.233      424.500     9265.648    14069.586
    4139.234      399.700     9266.023    14069.586
    4140.235      386.600     9266.023    14069.586
    4141.236      329.700     9266.023    14069.586
    4142.238      471.300     9266.023    14069.586
    4143.239      291.600     9266.023    14069.586
    4144.241      390.400     9266.023    14069.586
    4145.246      392.900     9266.023    14069.586
    4146.247      377.700     9266.023    14069.586
    4147.247      445.600     9266.023    14069.586
    4148.249      374.200     9266.023    14069.586
    4149.250      376.700     9266.023    14069.586
    4150.251      437.500     9266.023    14069.586
    4151.252      434.500     9266.023    14069.586
    4152.253      379.700     9266.023    14069.586
    4153.254      368.700     9266.023    14069.586
    4154.255      372.600     9266.023    14069.586
    4155.257      437.100     9266.023    14069.586
    4156.260      384.200     9266.023    14069.586
    4157.260      385.700     9266.023    14069.586
    4158.262      387.400     9266.023    14069.586
    4159.263      417.400     9266.023    14069.586
    4160.264      376.600     9266.023    14069.586
    4161.264      362.900     9266.023    14069.586
    4162.266      495.300     9266.023    14069.586
    4163.266      383.800     9266.023    14069.586
    4164.268      386.500     9266.023    14069.586
    4165.269      377.400     9266.023    14069.586
    4166.272      372.600     9266.023    14069.586
    4167.273      375.700     9266.023    14069.586
    4168.273      377.800     9266.023    14069.586
    4169.275      386.300     9266.023    14069.586
    4170.276      482.600     9266.023    14069.586
    4171.277      375.600     9266.023    14069.586
    4172.282      390.200     9266.023    14069.586
    4173.283      496.200     9266.023    14069.586
    4174.284      370.700     9266.023    14069.586
    4175.285      391.100     9266.023    14069.586
    4176.288      377.300     9266.023    14069.586
    4177.290      496.200     9266.023    14069.586
    4178.291      378.500     9266.023    14069.586
    4179.292      384.700     9266.023    14069.586
    4180.302      396.800     9266.023    14069.586
    4181.303      360.800     9266.023    14069.586
    4182.304      387.500     9266.023    14069.586
    4183.305      363.600     9266.023    14069.586
    4184.307      375.600     9266.023    14069.586
    4185.307      391.700     9266.023    14069.586
    4186.308      371.600     9266.023    14069.586
    4187.309      380.700     9266.023    14069.586
    4188.311      410.500     9266.023    14069.586
    4189.313      374.200     9266.023    14069.586
    4190.313      414.800     9266.023    14069.586
    4191.314      369.600     9266.023    14069.586
    4192.315      377.500     9266.023    14069.586
    4193.316      371.700     9266.023    14069.586
    4194.317      365.600     9266.023    14069.586
    4195.318      374.600     9266.023    14069.586
    4196.319      361.700     9266.023    14069.586
    4197.321      432.500     9266.023    14069.586
    4198.321      462.700     9266.023    14069.586
    4199.322      373.600     9266.023    14069.586
    4200.323      360.600     9266.023    14069.586
    4201.324      384.600     9266.273    14069.586
    4202.325      374.600     9266.273    14069.586
    4203.326      364.600     9266.273    14069.586
    4204.327      380.600     9266.273    14069.586
    4205.328      376.600     9266.273    14069.586
    4206.329      384.600     9266.273    14069.586
    4207.330      375.600     9266.273    14069.586
    4208.332      441.200     9266.273    14069.586
    4209.333      387.800     9266.273    14069.586
    4210.333      428.700     9266.273    14069.586
    4211.334      377.600     9266.273    14069.586
    4212.336      318.600     9266.273    14069.586
    4213.337      462.600     9266.273    14069.586
    4214.338      375.600     9266.273    14069.586
    4215.339       98.900     9654.840    14682.680
    4216.341       99.800     9740.840    14682.680
    4217.343      100.800     9830.840    14682.680
    4218.344      113.900     9572.840    14376.133
    4219.345      108.900    10492.434    15295.773
    4220.346       99.900    10492.434    15295.773
    4221.347       99.900    10492.434    15295.773
    4222.348       99.900    10492.434    15295.773
    4223.349       99.900    10492.434    15295.773
    4224.350       99.900    10492.434    15295.773
    4225.351       99.900    10492.434    15295.773
    4226.352       99.900    10492.434    15295.773
    4227.354       99.900    10492.434    15295.773
    4228.354       99.900    10492.434    15295.773
    4229.355       99.900    10492.434    15295.773
    4230.356      100.900    10492.434    15295.773
    4231.357       99.900    10492.434    15295.773
    4232.359       99.900    10492.434    15295.773
    4233.360       99.900    10492.434    15295.773
    4234.361       99.900    10492.434    15295.773
    4235.361       99.900    10492.434    15295.773
    4236.363       99.900    10492.434    15295.773
    4237.363       99.900    10492.434    15295.773
    4238.365       99.900    10492.434    15295.773
    4239.365       99.900    10492.434    15295.773
    4240.366       99.900    10492.434    15295.773
    4241.368       99.900    10492.434    15295.773
    4242.368      100.900    10492.434    15295.773
    4243.369       99.900    10492.434    15295.773
    4244.371       99.900    10492.434    15295.773
    4245.372       99.900    10492.434    15295.773
    4246.373       99.900    11105.527    15908.867
    4247.374       99.900    11105.527    15908.867
    4248.374       99.900    11105.527    15908.867
    4249.376       99.900    11185.574    16215.414
    4250.378       99.800    11279.574    16215.414
    4251.380      100.800    11393.574    16215.414
    4252.382       99.800    11412.074    16215.414
    4253.382       99.900    11412.074    16215.414
    4254.384       99.900    11430.121    16521.961
    4255.386       99.800    11528.121    16521.961
    4256.388      100.800    11624.121    16521.961
    4257.390       99.800    10873.027    15908.867
    4258.391       99.900    11105.574    15908.867
    4259.392      125.900     9572.840    14376.133
    4260.393      240.700     9572.871    14376.133
    4261.394      230.800     9572.871    14376.133
    4262.395      504.400     9572.871    14376.133
    4263.402      511.400     9572.871    14376.133
    4264.403      378.600     9573.996    14376.133
    4265.404      119.900     9573.996    14376.133
    4266.405      126.900     9573.996    14376.133
    4267.406      107.900     9948.035    15208.141
    4268.407      102.900     9990.043    14792.137
    4269.408      149.900    11238.504    16040.148
    4270.409       99.900    11238.504    16040.148
    4271.416      563.800    12902.516    17704.164
    4272.417      694.600    12903.141    17704.164
    4273.418      221.800    12903.141    17704.164
    4274.427      573.800    13319.266    18120.168
    4275.427      688.700    12903.266    17704.164
    4276.428      643.500    12903.266    17704.164
    4277.430      769.400    13319.266    18120.168
    4278.431      698.300    12903.266    17704.164
    4279.432      725.400    12903.266    17704.164
    4280.435      719.500    12903.266    17704.164
    4281.437      520.100    12903.266    17704.164
    4282.446      743.300    12487.266    17288.160
    4283.447      781.300    12071.348    16872.156
    4284.448      781.200    12903.348    17704.164
    4285.449      302.700    12903.348    17704.164
    4286.453      398.800    13319.352    18120.168
    4287.455      738.300    12903.352    17704.164
    4288.456      644.300    12903.352    17704.164
    4289.460      726.400    13319.352    18120.168
    4290.460      728.800    12903.352    17704.164
    4291.466      734.700    12903.352    17704.164
    4292.470      719.400    12903.352    17704.164
    4293.471      708.200    12903.352    17704.164
    4294.480      725.300    12903.352    17704.164
    4295.481      725.400    12903.352    17704.164
    4296.486      727.200    12903.352    17704.164
    4297.487      720.400    12903.352    17704.164
    4298.488      725.300    12903.352    17704.164
    4299.495      728.000    12903.352    17704.164
    4300.496      511.500    12487.352    17288.160
    4301.497      776.200    12487.352    17288.160
    4302.498      741.100    13035.352    17836.168
    4303.499      739.300    13035.352    17836.168
    4304.504      554.300    13035.352    17836.168
    4305.505      585.500    13035.359    17836.168
    4306.506      782.100    13035.359    17836.168
    4307.509      692.900    13035.359    17836.168
    4308.510      705.100    13035.359    17836.168
    4309.511      702.400    13035.359    17836.168
    4310.512      713.100    13035.359    17836.168
    4311.516      696.300    13035.359    17836.168
    4312.517      702.400    13035.359    17836.168
    4313.521      709.100    13035.484    17836.168
    4314.522      703.400    13035.484    17836.168
    4315.523      722.200    13035.484    17836.168
    4316.525      700.300    13035.484    17836.168
    4317.528      697.300    13035.484    17836.168
    4318.530      711.100    13035.484    17836.168
    4319.533      693.900    13035.484    17836.168
    4320.534      726.400    13035.484    17836.168
    4321.535      697.300    13035.484    17836.168
    4322.535      695.500    13035.484    17836.168
    4323.550      703.000    13036.109    17836.168
    4324.550      710.400    13036.109    17836.168
    4325.552      697.200    13036.109    17836.168
    4326.553      705.200    13036.109    17836.168
    4327.553      707.400    13036.109    17836.168
    4328.557      716.700    13036.109    17836.168
    4329.557      700.500    13036.109    17836.168
    4330.558      706.300    13036.109    17836.168
    4331.567      701.300    12620.109    17420.164
    4332.568      788.200    13036.207    17836.168
    4333.569      783.200    13036.207    17836.168
    4334.571      761.900    13085.332    17885.793
    4335.573      730.200    13200.941    18001.293
    4336.573      766.300    13200.941    18001.293
    4337.575      794.100    13200.941    18001.293
    4338.575      730.400    13135.082    17935.293
    4339.576      761.300    13135.082    17935.293
    4340.578      732.900    13201.004    18001.293
    4341.579      795.400    13201.004    18001.293
    4342.580      759.300    13201.004    18001.293
    4343.583      726.800    13135.145    17935.293
    4344.584      761.300    13135.145    17935.293
    4345.584      781.400    13135.145    17935.293
    4346.594      747.000    13201.129    18001.293
    4347.597      759.200    13201.129    18001.293
    4348.598      731.200    13135.270    17935.293
    4349.599      800.300    13135.270    17935.293
    4350.600      756.100    13135.270    17935.293
    4351.601      726.300    13201.113    18001.293
    4352.602      762.200    13201.113    18001.293
    4353.603      786.200    13201.113    18001.293
    4354.608      741.000    13135.504    17935.293
    4355.608      755.400    13135.504    17935.293
    4356.609      718.300    13201.422    18001.293
    4357.610      797.200    13201.422    18001.293
    4358.611      755.100    13201.422    18001.293
    4359.614      724.800    13135.562    17935.293
    4360.616      762.100    13135.562    17935.293
    4361.616      794.300    13135.562    17935.293
    4362.618      716.200    13201.426    18001.293
    4363.621      762.200    13201.426    18001.293
    4364.623      784.900    13201.551    18001.293
    4365.626      743.200    13135.691    17935.293
    4366.631      760.800    13135.691    17935.293
    4367.631      727.500    13201.551    18001.293
    4368.632      796.100    13201.551    18001.293
    4369.633      764.300    13201.551    18001.293
    4370.634      728.200    13135.691    17935.293
    4371.638      758.900    13135.691    17935.293
    4372.639      792.400    13135.691    17935.293
    4373.643      719.200    13201.551    18001.293
    4374.644      765.200    13201.551    18001.293
    4375.645      777.100    13201.551    18001.293
    4376.654      750.800    13135.691    17935.293
    4377.655      758.200    13135.691    17935.293
    4378.659      725.200    13201.559    18001.293
    4379.660      799.700    13201.559    18001.293
    4380.660      760.300    13201.559    18001.293
    4381.661      728.300    13135.699    17935.293
    4382.662      764.400    13135.699    17935.293
    4383.663      800.300    13135.699    17935.293
    4384.664      728.200    13201.574    18001.293
    4385.665      757.100    13201.574    18001.293
    4386.669      749.000    13201.574    18001.293
    4387.670      779.300    13135.715    17935.293
    4388.670      759.800    13135.715    17935.293
    4389.674      720.300    13201.574    18001.293
    4390.675      800.100    13201.574    18001.293
    4391.676      750.300    13201.574    18001.293
    4392.677      708.300    13135.715    17935.293
    4393.683      762.600    13135.715    17935.293
    4394.684      786.900    13135.715    17935.293
    4395.685      737.400    13201.574    18001.293
    4396.686      759.300    13201.574    18001.293
    4397.687      728.200    13135.715    17935.293
    4398.691      795.700    13135.715    17935.293
    4399.692      762.300    13135.715    17935.293
    4400.693      724.300    13201.574    18001.293
    4401.694      760.300    13201.574    18001.293
    4402.695      799.200    13201.574    18001.293
    4403.701      723.800    13135.715    17935.293
    4404.702      761.100    13135.715    17935.293
    4405.703      732.100    13202.734    18001.293
    4406.705      793.300    13202.734    18001.293
    4407.706      760.200    13202.734    18001.293
    4408.709      727.700    13136.875    17935.293
    4409.710      760.400    13136.875    17935.293
    4410.711      800.000    13136.875    17935.293
    4411.712      725.400    13202.734    18001.293
    4412.713      757.400    13202.734    18001.293
    4413.713      744.700    13202.734    18001.293
    4414.714      788.400    13136.875    17935.293
    4415.715      760.300    13139.000    17935.293
    4416.724      726.400    13204.875    18001.293
    4417.725      758.300    13204.875    18001.293
    4418.726      794.300    13204.875    18001.293
    4419.727      726.000    13139.000    17935.293
    4420.728      762.300    13139.000    17935.293
    4421.729      750.200    13171.859    17968.293
    4422.730      770.300    13204.859    18001.293
    4423.731      754.200    13204.859    18001.293
    4424.732      727.500    13138.984    17935.293
    4425.733      773.100    13138.984    17935.293
    4426.736      788.600    13138.984    17935.293
    4427.737      718.500    13204.914    18001.293
    4428.743      760.300    13204.914    18001.293
    4429.744      760.300    13204.914    18001.293
    4430.745      771.200    13139.055    17935.293
    4431.750      762.300    13139.055    17935.293
    4432.751      727.000    13204.930    18001.293
    4433.752      789.300    13204.930    18001.293
    4434.756      777.000    13204.930    18001.293
    4435.757      733.300    13139.055    17935.293
    4436.761      758.500    13139.055    17935.293
    4437.761      764.500    13139.055    17935.293
    4438.763      764.100    13204.898    18001.293
    4439.766      764.600    13204.898    18001.293
    4440.768      721.500    13139.039    17935.293
    4441.768      786.500    13139.039    17935.293
    4442.769      770.200    13139.039    17935.293
    4443.771      724.000    13204.898    18001.293
    4444.772      765.300    13204.898    18001.293
    4445.775      787.700    13204.898    18001.293
    4446.783      749.000    13139.039    17935.293
    4447.787      758.700    13139.039    17935.293
    4448.788      726.300    13204.914    18001.293
    4449.789      799.200    13204.914    18001.293
    4450.790      754.500    13204.914    18001.293
    4451.793      730.100    13139.055    17935.293
    4452.794      760.800    13139.055    17935.293
    4453.795      786.200    13139.055    17935.293
    4454.799      740.200    13204.914    18001.293
    4455.803      756.900    13204.914    18001.293
    4456.804      725.400    13139.055    17935.293
    4457.808      799.800    13139.055    17935.293
    4458.809      764.200    13139.055    17935.293
    4459.813      724.200    13204.930    18001.293
    4460.813      763.800    13204.930    18001.293
    4461.814      778.200    13204.930    18001.293
    4462.817      743.800    13139.070    17935.293
    4463.818      764.300    13139.070    17935.293
    4464.819      733.200    13204.930    18001.293
    4465.820      800.300    13204.930    18001.293
    4466.821      761.200    13204.930    18001.293
    4467.822      728.200    13191.227    18047.305
    4468.823      770.200    12868.227    17664.305
    4469.832      783.100    13094.230    18080.309
    4470.833      800.100    13254.230    18080.309
    4471.834      353.700    12868.230    17664.305
    4472.835       99.900    12868.230    17664.305
    4473.836       99.900    12868.230    17664.305
    4474.837       99.900    12868.230    17664.305
    4475.838       99.900    12868.230    17664.305
    4476.839       99.900    12868.230    17664.305
    4477.840       99.900    12868.230    17664.305
    4478.841      100.900    11244.191    16040.273
    4479.842      153.800    13420.234    18516.289
    4480.843      216.700    11750.098    16850.457
    4481.849      776.600    11900.145    16850.457
    4482.850      266.700    11529.551    16543.910
    4483.852       99.800    11649.551    16543.910
    4484.853       99.900    11748.051    16543.910
    4485.854      204.900    11135.520    15898.801
    4486.855      136.800    11135.520    15898.801
    4487.856      195.800    11135.520    15898.801
    4488.857      330.700    11166.602    15898.801
    4489.858      366.700    11473.176    16205.348
    4490.859      224.700    11590.484    16322.246
    4491.860       99.900    11590.484    16322.246
    4492.861      100.900    11590.484    16322.246
    4493.862       99.900    11590.484    16322.246
    4494.863       99.900    11590.484    16322.246
    4495.864       99.900    11590.484    16322.246
    4496.866       99.900    11590.484    16322.246
    4497.867       99.900    11590.484    16322.246
    4498.868       99.900    11590.484    16322.246
    4499.868      110.900    11473.586    16205.348
    4500.870      114.900    11590.461    16322.246
    4501.871       99.900    11590.461    16322.246
    4502.872       99.900    11590.461    16322.246
    4503.873       99.900    11590.461    16322.246
    4504.874       99.900    11590.461    16322.246
    4505.875       99.900    11590.461    16322.246
    4506.876       99.900    11590.461    16322.246
    4507.877       99.900    11590.461    16322.246
    4508.878      100.900    11590.461    16322.246
    4509.879       99.900    11590.461    16322.246
    4510.880       99.900    11590.461    16322.246
    4511.881       99.900    11590.461    16322.246
    4512.882       99.900    11590.461    16322.246
    4513.882       99.900    11590.461    16322.246
    4514.884       99.900    11590.461    16322.246
    4515.885       99.900    11590.461    16322.246
    4516.886       99.900    11590.461    16322.246
    4517.887       99.900    11979.008    16935.340
    4518.889       99.800    12075.008    16935.340
    4519.890      100.900    12173.008    16935.340
    4520.891      119.900    11897.008    16628.793
    4521.893      208.700    11682.613    16414.492
    4522.894      116.900    12039.406    16991.891
    4523.894       99.900    12149.406    16991.891
    4524.896       99.900    12251.406    16991.891
    4525.898      131.800    11682.707    16414.492
    4526.899      139.900    11682.707    16414.492
    4527.900      138.900    11682.707    16414.492
    4528.901      137.900    11682.707    16414.492
    4529.903      140.800    11682.707    16414.492
    4530.903      135.900    11682.707    16414.492
    4531.904      142.800    11682.707    16414.492
    4532.905      135.900    11682.707    16414.492
    4533.906      142.900    11682.707    16414.492
    4534.907      135.900    11682.707    16414.492
    4535.908      141.800    11682.707    16414.492
    4536.909      136.900    11682.707    16414.492
    4537.911      140.800    11682.707    16414.492
    4538.911      135.900    11682.707    16414.492
    4539.913      140.800    11682.707    16414.492
    4540.913      139.900    11682.707    16414.492
    4541.915      135.800    11682.707    16414.492
    4542.915      141.900    11682.707    16414.492
    4543.916      135.900    11682.707    16414.492
    4544.917      142.900    11682.707    16414.492
    4545.918      136.800    11682.707    16414.492
    4546.919      140.800    11682.707    16414.492
    4547.920      136.900    11682.707    16414.492
    4548.922      136.800    11682.707    16414.492
    4549.922      140.900    11682.707    16414.492
    4550.923      136.900    11682.707    16414.492
    4551.924      141.900    11682.707    16414.492
    4552.925      135.900    11682.707    16414.492
    4553.926      141.800    11682.707    16414.492
    4554.927      134.900    11682.707    16414.492
    4555.929      140.800    11682.707    16414.492
    4556.930      138.900    11682.707    16414.492
    4557.931      135.900    11682.707    16414.492
    4558.932      141.900    11682.707    16414.492
    4559.933      136.900    11682.707    16414.492
    4560.934      141.800    11682.707    16414.492
    4561.935      135.900    11682.707    16414.492
    4562.936      142.800    11682.707    16414.492
    4563.937      136.800    11682.707    16414.492
    4564.938      138.900    11682.707    16414.492
    4565.939      135.900    11682.707    16414.492
    4566.940      141.900    11682.707    16414.492
    4567.941      136.800    11682.707    16414.492
    4568.942      139.900    11682.707    16414.492
    4569.943      137.900    11682.707    16414.492
    4570.944      136.800    11682.707    16414.492
    4571.945      142.900    11682.707    16414.492
    4572.946      134.800    11682.707    16414.492
    4573.947      142.900    11682.707    16414.492
    4574.948      136.900    11682.707    16414.492
    4575.949      140.900    11682.707    16414.492
    4576.950      136.900    11682.707    16414.492
    4577.951      137.800    11682.707    16414.492
    4578.952      139.900    11682.707    16414.492
    4579.953      136.900    11682.707    16414.492
    4580.954      142.900    11682.707    16414.492
    4581.955      134.900    11682.707    16414.492
    4582.956      141.800    11682.707    16414.492
    4583.957      134.900    11682.707    16414.492
    4584.958      140.800    11682.707    16414.492
    4585.959      134.900    11682.707    16414.492
    4586.960      142.900    11682.707    16414.492
    4587.961      135.900    11682.707    16414.492
    4588.963      137.800    11682.707    16414.492
    4589.963      139.900    11683.082    16414.492
    4590.965      136.800    11683.082    16414.492
    4591.965      140.900    11683.082    16414.492
    4592.966      137.900    11683.082    16414.492
    4593.967      141.900    11683.082    16414.492
    4594.969      135.800    11683.082    16414.492
    4595.969      141.900    11683.082    16414.492
    4596.970      135.900    11683.082    16414.492
    4597.972      141.800    11683.082    16414.492
    4598.972      135.900    11683.082    16414.492
    4599.974      137.800    11683.832    16414.492
    4600.974      139.900    11683.832    16414.492
    4601.975      136.900    11683.832    16414.492
    4602.977      142.800    11683.832    16414.492
    4603.977      135.900    11683.832    16414.492
    4604.978      141.800    11683.832    16414.492
    4605.979      136.900    11683.832    16414.492
    4606.981      142.800    11683.832    16414.492
    4607.982      135.900    11683.832    16414.492
    4608.983      138.800    11683.832    16414.492
    4609.983      139.900    11683.832    16414.492
    4610.984      134.900    11683.832    16414.492
    4611.985      141.900    11683.832    16414.492
    4612.986      136.900    11683.832    16414.492
    4613.987      141.800    11683.832    16414.492
    4614.988      136.900    11683.832    16414.492
    4615.990      142.900    11683.832    16414.492
    4616.991      135.900    11683.832    16414.492
    4617.993      140.800    11683.832    16414.492
    4618.993      136.900    11683.832    16414.492
    4619.994      137.900    11683.832    16414.492
    4620.995      140.800    11683.832    16414.492
    4621.997      135.800    11683.832    16414.492
    4622.997      141.900    11683.832    16414.492
    4623.998      136.800    11683.832    16414.492
    4625.000      141.800    11683.832    16414.492
    4626.000      136.900    11683.832    16414.492
    4627.002      142.800    11683.832    16414.492
    4628.002      135.900    11683.832    16414.492
    4629.003      142.900    11683.832    16414.492
    4630.004      135.900    11683.832    16414.492
    4631.006      138.800    11683.832    16414.492
    4632.006      138.900    11683.832    16414.492
    4633.007      135.900    11683.832    16414.492
    4634.008      141.900    11683.832    16414.492
    4635.009      135.900    11683.832    16414.492
    4636.010      141.800    11683.832    16414.492
    4637.012      135.800    11683.832    16414.492
    4638.012      140.900    11683.832    16414.492
    4639.013      136.900    11683.832    16414.492
    4640.014      135.900    11683.832    16414.492
    4641.015      142.900    11683.832    16414.492
    4642.016      135.900    11683.832    16414.492
    4643.017      141.900    11683.832    16414.492
    4644.019      136.800    11683.832    16414.492
    4645.019      141.900    11683.832    16414.492
    4646.010      135.800    11683.832    16414.492
    4647.011      141.900    11683.832    16414.492
    4648.012      135.800    11683.832    16414.492
    4649.013      142.900    11683.832    16414.492
    4650.014      135.900    11683.832    16414.492
    4651.015      137.800    11683.832    16414.492
    4652.016      139.900    11683.832    16414.492
    4653.017      139.900    11683.832    16414.492
    4654.018      141.800    11683.832    16414.492
    4655.019      137.900    11683.832    16414.492
    4656.020      139.800    11683.832    16414.492
    4657.021      136.800    11683.832    16414.492
    4658.022      141.900    11683.832    16414.492
    4659.023      135.900    11683.832    16414.492
    4660.024      141.900    11683.832    16414.492
    4661.025      135.900    11683.832    16414.492
    4662.026      141.800    11683.832    16414.492
    4663.027      135.900    11683.832    16414.492
    4664.028      137.800    11683.832    16414.492
    4665.029      140.900    11683.832    16414.492
    4666.030      134.900    11683.832    16414.492
    4667.031      142.900    11683.832    16414.492
    4668.032      136.900    11683.832    16414.492
    4669.033      141.800    11683.832    16414.492
    4670.034      136.900    11683.832    16414.492
    4671.035      137.800    11683.832    16414.492
    4672.036      139.900    11683.832    16414.492
    4673.037      136.900    11683.832    16414.492
    4674.038      141.900    11683.832    16414.492
    4675.039      135.900    11683.832    16414.492
    4676.039      142.800    11683.832    16414.492
    4677.040      136.900    11683.832    16414.492
    4678.041      141.900    11683.832    16414.492
    4679.042      134.900    11683.832    16414.492
    4680.043      139.800    11683.832    16414.492
    4681.044      139.900    11683.832    16414.492
    4682.045      135.900    11683.832    16414.492
    4683.046      140.900    11683.832    16414.492
    4684.047      136.900    11683.832    16414.492
    4685.048      140.900    11683.832    16414.492
    4686.049      135.900    11683.832    16414.492
    4687.050      141.900    11683.832    16414.492
    4688.051      136.900    11683.832    16414.492
    4689.052      139.900    11683.832    16414.492
    4690.053      138.900    11683.832    16414.492
    4691.054      140.800    11683.832    16414.492
    4692.055      136.900    11683.832    16414.492
    4693.056      139.900    11683.832    16414.492
    4694.057      138.800    11683.832    16414.492
    4695.058      135.900    11683.832    16414.492
    4696.059      141.900    11683.832    16414.492
    4697.060      136.800    11683.832    16414.492
    4698.061      141.800    11683.832    16414.492
    4699.062      136.900    11683.832    16414.492
    4700.063      141.800    11683.832    16414.492
    4701.064      136.900    11683.832    16414.492
    4702.065      136.900    11683.832    16414.492
    4703.066      139.800    11683.832    16414.492
    4704.067      134.900    11683.832    16414.492
    4705.068      142.900    11683.832    16414.492
    4706.070      136.900    11683.832    16414.492
    4707.071      140.800    11683.832    16414.492
    4708.072      137.900    11683.832    16414.492
    4709.073      140.900    11683.832    16414.492
    4710.074      137.800    11683.832    16414.492
    4711.075      136.800    11683.832    16414.492
    4712.076      140.900    11683.832    16414.492
    4713.077      136.900    11683.832    16414.492
    4714.078      141.900    11683.832    16414.492
    4715.079      135.900    11683.832    16414.492
    4716.080      142.800    11683.832    16414.492
    4717.081      136.900    11683.832    16414.492
    4718.082      141.800    11683.832    16414.492
    4719.083      135.900    11683.832    16414.492
    4720.084      138.800    11683.832    16414.492
    4721.085      139.900    11683.832    16414.492
    4722.086      135.800    11683.832    16414.492
    4723.087      141.800    11683.957    16414.492
    4724.088      136.900    11683.957    16414.492
    4725.089      141.800    11683.957    16414.492
    4726.090      135.900    11683.957    16414.492
    4727.091      141.900    11683.957    16414.492
    4728.092      136.900    11683.957    16414.492
    4729.093      138.800    11683.957    16414.492
    4730.094      137.900    11683.957    16414.492
    4731.095      136.900    11683.957    16414.492
    4732.096      141.900    11683.957    16414.492
    4733.097      136.800    11684.207    16414.492
    4734.098      141.900    11684.207    16414.492
    4735.099      135.900    11684.207    16414.492
    4736.100      142.900    11684.207    16414.492
    4737.101      135.900    11684.207    16414.492
    4738.102      139.800    11684.207    16414.492
    4739.103      138.900    11684.207    16414.492
    4740.104      136.900    11684.207    16414.492
    4741.105      141.800    11684.207    16414.492
    4742.106      134.900    11684.207    16414.492
    4743.107      142.900    11684.207    16414.492
    4744.108      136.900    11684.207    16414.492
    4745.109      141.800    11684.207    16414.492
    4746.110      135.900    11684.207    16414.492
    4747.112      140.800    11684.207    16414.492
    4748.112      137.900    11684.207    16414.492
    4749.113      135.900    11684.207    16414.492
    4750.114      142.900    11684.207    16414.492
    4751.115      135.900    11684.207    16414.492
    4752.116      141.800    11684.207    16414.492
    4753.117      135.900    11684.207    16414.492
    4754.118      141.800    11684.207    16414.492
    4755.119      136.900    11684.207    16414.492
    4756.120      141.900    11684.207    16414.492
    4757.121      135.900    11684.207    16414.492
    4758.122      141.900    11684.207    16414.492
    4759.123      135.900    11684.207    16414.492
    4760.124      138.800    11684.207    16414.492
    4761.125      138.900    11684.207    16414.492
    4762.126      135.900    11684.207    16414.492
    4763.127      141.900    11684.207    16414.492
    4764.128      134.900    11684.207    16414.492
    4765.129      142.800    11684.207    16414.492
    4766.131      135.900    11684.207    16414.492
    4767.132      141.900    11684.207    16414.492
    4768.133      136.900    11684.207    16414.492
    4769.135      138.800    11684.207    16414.492
    4770.135      138.900    11684.207    16414.492
    4771.136      135.900    11684.207    16414.492
    4772.137      141.900    11684.207    16414.492
    4773.138      136.800    11684.207    16414.492
    4774.139      141.900    11684.207    16414.492
    4775.140      135.900    11684.207    16414.492
    4776.141      140.800    11684.207    16414.492
    4777.142      136.900    11684.207    16414.492
    4778.143      137.800    11684.207    16414.492
    4779.144      140.900    11684.207    16414.492
    4780.145      135.900    11684.207    16414.492
    4781.146      141.900    11684.207    16414.492
    4782.147      135.900    11684.207    16414.492
    4783.148      142.900    11684.207    16414.492
    4784.149      135.900    11684.207    16414.492
    4785.150      142.900    11684.207    16414.492
    4786.151      136.900    11684.207    16414.492
    4787.152      140.800    11684.207    16414.492
    4788.153      135.800    11684.207    16414.492
    4789.154      139.900    11684.207    16414.492
    4790.155      137.800    11684.207    16414.492
    4791.156      136.900    11684.207    16414.492
    4792.157      141.900    11684.207    16414.492
    4793.158      135.900    11684.207    16414.492
    4794.159      142.900    11684.207    16414.492
    4795.160      134.900    11684.207    16414.492
    4796.162      141.800    11684.207    16414.492
    4797.163      136.900    11684.207    16414.492
    4798.164      138.800    11684.207    16414.492
    4799.165      139.900    11684.207    16414.492
    4800.166      136.900    11684.207    16414.492
    4801.167      140.900    11684.207    16414.492
    4802.168      136.800    11684.207    16414.492
    4803.169      141.900    11684.207    16414.492
    4804.170      136.900    11684.207    16414.492
    4805.171      140.800    11684.207    16414.492
    4806.172      136.900    11684.207    16414.492
    4807.173      137.800    11684.207    16414.492
    4808.174      139.800    11684.207    16414.492
    4809.175      135.900    11684.207    16414.492
    4810.176      142.800    11684.207    16414.492
    4811.177      135.900    11684.207    16414.492
    4812.178      140.900    11684.207    16414.492
